,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments,char_count,word_count,sent_count,capital_char_count,capital_word_count,quoted_word_count,stopword_count,unique_word_count,htag_count,mention_count,avg_wordlength,avg_sentlength,unique_vs_words,stopwords_vs_words,! count,""" count",# count,$ count,% count,& count,' count,( count,) count,* count,+ count,", count",- count,. count,/ count,: count,; count,< count,= count,> count,? count,@ count,[ count,\ count,] count,^ count,_ count,` count,{ count,| count,} count,~ count
1533,1,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,"Dove Men + Care Extra Fresh Aerosol AntiPerspirant Deodorant, 250 ml",A good AntiPerspirant deodorant would buy again,0,0,0,0,30,extra fresh aerosol antiperspir door did my good antiperspir door would buy,116,18,1,12,1,0,1,17,0,0,6.444444444444445,18.0,0.9444444444444444,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,1,10,1,Domestos  15 Minute Sink & Pipe Unblocker 500ml,1,It did nothing for me,I literally poured my money down the drain,0,1,1,1,30,not later money drain,64,13,1,2,1,0,6,13,0,0,4.923076923076923,13.0,1.0,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,1,10,1,Domestos  15 Minute Sink & Pipe Unblocker 500ml,5,Did the job,Works well!,0,1,0,0,30,job work well,23,5,1,2,0,0,1,5,0,0,4.6,5.0,1.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,3,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,1,Left my skin so sore,Usually love Simple products by this toner left my face so sore and red :(,0,1,1,0,30,left sore usual love simple tone left sore red,95,20,1,3,0,0,7,17,0,0,4.75,20.0,0.85,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,8,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,5,Fully recommend,Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],1,1,1,0,30,full recommend aaamaz recommend type sent sun damage perfect summer sun test week ago full sun full recommend import tattoo friend review collect part promote,308,51,4,9,1,0,19,46,0,0,6.03921568627451,12.75,0.9019607843137255,0.37254901960784315,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1538,8,11,2,Dove  Medium to Dark Skin Summer Revived 200ml,2,Stains White Towels,"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",1,1,1,0,30,stain white towel colour fine howe year smell strong annoy glitter effect might nice beach less office leave brown mark white towel dry,242,46,2,6,1,0,21,41,0,0,5.260869565217392,23.0,0.8913043478260869,0.45652173913043476,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,2,11,2,Dove  Medium to Dark Skin Summer Revived 200ml,2,Stains White Towels,"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",0,1,1,0,30,stain white towel colour fine howe year smell strong annoy glitter effect might nice beach less office leave brown mark white towel dry,242,46,2,6,1,0,21,41,0,0,5.260869565217392,23.0,0.8913043478260869,0.45652173913043476,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,2,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,5,Fully recommend,Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],0,1,1,0,30,full recommend aaamaz recommend type sent sun damage perfect summer sun test week ago full sun full recommend import tattoo friend review collect part promote,308,51,4,9,1,0,19,46,0,0,6.03921568627451,12.75,0.9019607843137255,0.37254901960784315,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1541,3,11,2,Dove  Medium to Dark Skin Summer Revived 200ml,2,Stains White Towels,"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",1,1,1,0,30,stain white towel colour fine howe year smell strong annoy glitter effect might nice beach less office leave brown mark white towel dry,242,46,2,6,1,0,21,41,0,0,5.260869565217392,23.0,0.8913043478260869,0.45652173913043476,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,3,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,5,Fully recommend,Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],1,1,1,0,30,full recommend aaamaz recommend type sent sun damage perfect summer sun test week ago full sun full recommend import tattoo friend review collect part promote,308,51,4,9,1,0,19,46,0,0,6.03921568627451,12.75,0.9019607843137255,0.37254901960784315,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1543,1,8,1,Comfort  Blue Skies Fabric Conditioner 85 Wash 3L,5,CanÂt go wrong great buy,Always best for smell !,0,1,0,0,30,cant go wrong great buy away best smell,49,10,1,3,0,0,1,10,0,0,4.9,10.0,1.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 64 Wash 960ml,5,My favourite!,"One of my favourite fabric conditioners, I really love the smell, long lasting and also great value for money.",0,1,0,0,30,favourite favourite fabric condition really love smell long last great value money,124,21,2,3,1,0,5,21,0,0,5.904761904761905,10.5,1.0,0.23809523809523808,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1,31,2,Tresemme Silky Smooth Shampoo 900ml,5,Standing order,We receive this regularly via Amazon subscribe and save. It works out cheaper than in shops. Smells great and leaves hair clean and shiny.,0,0,0,1,30,stand order receive regular via amazon subscribe save work cheaper shop smell great leave hair clean shiny,153,26,3,5,0,0,7,24,0,0,5.884615384615385,8.666666666666666,0.9230769230769231,0.2692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,1,31,2,Tresemme  Moisture Rich Shampoo 900ml,5,Quality gear,"Great shampoo, beats the more expensive brands",0,1,0,0,30,quality gear great shampoo beat expense brand,59,9,1,2,0,0,2,9,0,0,6.555555555555555,9.0,1.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,2,4,0,Calippo Calippo Mini Orange & Lemon-Lime Ice Lollies 6 x 80ml,5,Super refreshing.,"Very citrus and refreshing, not so mini either.Lovely ice lollies, would highly recommend these and would definitely buy again.",0,1,1,0,1,super refresh cities refresh mind either love ice toll would high recommend would definite buy,145,21,2,3,0,0,6,19,0,0,6.904761904761905,10.5,0.9047619047619048,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,2,32,0,"Twister Pineapple, Lemon-Lime and Strawberry Mini Ice Cream Lolly 8 x 50ml",5,Mmmmmmm,Have loved these since I was little and I'm pleased to say that the taste hasn't changed. 16 ice lollies for Â£3 .... bargain!!! I introduced my partner to them and sadly he likes them too which means that I have to share with him!!! Just the right size when it's hot so they aren't melting and dripping down your hand by the time you are finishing one,0,1,1,0,30,mmm love since little pleas say last change did ice toll â£d bargain introduce partner sad like mean share right size hot melt drip hand time finish,360,69,5,8,4,0,34,59,0,0,5.217391304347826,13.8,0.855072463768116,0.4927536231884058,6,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,1,8,1,Comfort  Pure Fabric Conditioner 85 Wash 3L,5,Easier to get dekevered,Good brand,0,1,0,0,30,easier get deep good brand,34,6,1,2,0,0,1,6,0,0,5.666666666666667,6.0,1.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1,8,1,Comfort  Blue Skies Fabric Conditioner 85 Wash 3L,5,Great value,Great scenting and well worth the money if you buy in bulk,0,1,1,0,30,great value great scent well worth money buy bulk,70,14,1,2,0,0,5,13,0,0,5.0,14.0,0.9285714285714286,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,1,8,1,Comfort  Blue Skies Fabric Conditioner 114 Wash 4L,3,Bought on special offer,"otherwise wouldn't have bothered - the scent is Ok but nothing special and the normal price makes it less than attractive as an option normally. Nothing bad about it, but nothing to make it different to a dozen cheaper versions either",0,1,0,0,30,bought special offer otherwise would bother scent ok not special normal price make less attract option normal not bad not make differ dozen cheaper version either,258,45,2,3,0,0,18,39,0,0,5.733333333333333,22.5,0.8666666666666667,0.4,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,8,34,2,Vaseline Intensive Care Cocoa Radiant Body Gel Oil 200ml,5,Super Moisturizing!,"This is the best lotion/ gel moisturizer I have ever used, and I2019ve used a lot. I always come back to this one!",1,1,1,0,17,super moisture best lotion/ get moisture ever added lot away back,134,25,3,6,2,0,7,24,0,0,5.36,8.333333333333334,0.96,0.28,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,8,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,4,I love the smell,"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",1,1,1,0,30,love smell love refresh scent cream light consist heavy sink well would little bit last moisture effect job major day review collect part promote,310,62,3,4,2,0,33,47,0,0,5.0,20.666666666666668,0.7580645161290323,0.532258064516129,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1554,8,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,5,Great product.,This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],1,1,1,0,30,great may exact say keep smooth tone little cotton wool rub daily day notice lot change review collect part promote,293,60,2,3,0,0,31,44,0,0,4.883333333333334,30.0,0.7333333333333333,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1555,8,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,5,Does the job,Cheap and cheerful. Got all my makeup off with ease without drying out the skin due to the micellar water. Skin was left feeling nice and cleansed. Good sized pack for the price. I wouldn2019t say this is anything extra impresssive but still a nice product [This review was collected as part of a promotion.],1,1,1,0,30,job cheap cheer got make was without dry due cellar water left feel nice clean good size pack price wouldndddd say any extra impress still nice review collect part promote,321,58,5,7,1,0,22,51,0,0,5.5344827586206895,11.6,0.8793103448275862,0.3793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1556,2,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,5,Great product.,This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],0,1,1,0,30,great may exact say keep smooth tone little cotton wool rub daily day notice lot change review collect part promote,293,60,2,3,0,0,31,44,0,0,4.883333333333334,30.0,0.7333333333333333,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1557,2,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,5,Does the job,Cheap and cheerful. Got all my makeup off with ease without drying out the skin due to the micellar water. Skin was left feeling nice and cleansed. Good sized pack for the price. I wouldnÂt say this is anything extra impresssive but still a nice product [This review was collected as part of a promotion.],0,1,1,0,30,job cheap cheer got make was without dry due cellar water left feel nice clean good size pack price wouldnt say any extra impress still nice review collect part promote,319,58,5,8,1,0,22,51,0,0,5.5,11.6,0.8793103448275862,0.3793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1558,2,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,4,I love the smell,"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",0,1,1,0,30,love smell love refresh scent cream light consist heavy sink well would little bit last moisture effect job major day review collect part promote,310,62,3,4,2,0,33,47,0,0,5.0,20.666666666666668,0.7580645161290323,0.532258064516129,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1559,3,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,4,Good makeup remover wipes,"These are good, soft, none fragranced wipes. I normally use the original simple cleansing face wipes and I found that these micellar wipes do take slightly more makeup off from my face. However I still do not think these are as effective at removing makeup than micellar water itself. [This review was collected as part of a promotion.]",1,1,1,0,25,good make remove wipe good soft none fragrance wipe normal origin simple clean wipe found cellar wipe slight make howe still think effect remove make cellar water review collect part promote,362,62,4,7,3,0,22,51,0,0,5.838709677419355,15.5,0.8225806451612904,0.3548387096774194,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1560,3,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,5,Does the job,Cheap and cheerful. Got all my makeup off with ease without drying out the skin due to the micellar water. Skin was left feeling nice and cleansed. Good sized pack for the price. I wouldn't say this is anything extra impresssive but still a nice product [This review was collected as part of a promotion.],1,1,1,0,30,job cheap cheer got make was without dry due cellar water left feel nice clean good size pack price would say any extra impress still nice review collect part promote,318,58,5,7,1,0,22,51,0,0,5.482758620689655,11.6,0.8793103448275862,0.3793103448275862,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1561,3,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,4,Nice wipes,"I brought these a little while ago and am glad I did the remove my makeup really well and makes my skin feel fresh and clean, even removes water proof mascara really well. They do not make my eyes sting . [This review was collected as part of a promotion.]",1,1,1,0,29,nice wipe brought little ago glad remove make really well make feel fresh clean even remove water proof lascar really well make eye sting review collect part promote,267,52,3,5,2,0,18,45,0,0,5.134615384615385,17.333333333333332,0.8653846153846154,0.34615384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1562,3,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,3,Didn\u2019t notice too much of a difference,"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I don't usually get them, but eventually they went away. However apart from that, I didn't really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",1,1,1,0,29,didn\added notice much differ start incorpor night time routine cleansed first notice get spot place usual get events went away howe apart really notice differ may bit softer differ margin review collect part promote,428,75,5,10,5,0,31,58,0,0,5.706666666666667,15.0,0.7733333333333333,0.41333333333333333,0,0,0,0,0,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1563,3,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,4,Must have !,I got this facial toner about 4 weeks ago! It's become a main part of my daily skin care routine. It's given my skin a natural glow to the point where I feel comfortable wearing no makeup ! I highly recommend this product! [This review was collected as part of a promotion.],1,1,1,0,24,must got facial tone week ago become main part daily routine given nature glow point feel comfort wear make high recommend review collect part promote,286,55,6,7,3,0,17,44,0,0,5.2,9.166666666666666,0.8,0.3090909090909091,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1564,3,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,5,Great product.,This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],1,1,1,0,30,great may exact say keep smooth tone little cotton wool rub daily day notice lot change review collect part promote,293,60,2,3,0,0,31,44,0,0,4.883333333333334,30.0,0.7333333333333333,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1565,3,31,2,Tresemme  Heat Defence Spray 300ml,4,Everyday saviour,"This is the second bottle that I've bought. It's very lightweight which is what I needed as my hair is very fine and has a tendency to be pulled down by products. I wash my hair every day and spray liberally before drying. The scent is quite discreet too, not at all overwhelming. No stickiness on my hair either. Stops my hair from drying out too much, a good protector.",0,1,1,0,24,everyday saviour second bottle bought lightweight need hair fine tendency pull wash hair every day spray liver dry scent quit discreet overwhelm stick hair either stop hair dry much good protector,388,72,6,9,2,0,33,59,0,0,5.388888888888889,12.0,0.8194444444444444,0.4583333333333333,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,3,34,2,Vaseline Intensive Care Aloe Soothe Body Lotion 400ml,4,I love the smell,"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",1,1,1,0,30,love smell love refresh scent cream light consist heavy sink well would little bit last moisture effect job major day review collect part promote,310,62,3,4,2,0,33,47,0,0,5.0,20.666666666666668,0.7580645161290323,0.532258064516129,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1567,1,28,2,Sure Maximum Protection Clean Scent Cream Anti-Perspirant Deodorant 45ml,5,Good,Dry 24/7,0,0,0,0,30,good dry did/d,13,3,1,2,0,0,0,3,0,0,4.333333333333333,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,1,29,1,Surf  Tropical Lily Washing Liquid 25 Wash,5,,Awesome product,0,1,0,0,11,awesom,16,2,1,1,0,0,0,2,0,0,8.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,8,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,4,Nice wipes,"I brought these a little while ago and am glad I did the remove my makeup really well and makes my skin feel fresh and clean, even removes water proof mascara really well. They do not make my eyes sting . [This review was collected as part of a promotion.]",1,1,1,0,30,nice wipe brought little ago glad remove make really well make feel fresh clean even remove water proof lascar really well make eye sting review collect part promote,267,52,3,5,2,0,18,45,0,0,5.134615384615385,17.333333333333332,0.8653846153846154,0.34615384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1570,8,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,3,Didn2019t notice too much of a difference,"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I don2019t usually get them, but eventually they went away. However apart from that, I didn2019t really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",1,1,1,0,30,didndddd notice much differ start incorpor night time routine cleansed first notice get spot place dondddd usual get events went away howe apart didndddd really notice differ may bit softer differ margin review collect part promote,432,75,5,10,5,0,29,58,0,0,5.76,15.0,0.7733333333333333,0.38666666666666666,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1571,2,25,2,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,4,Nice wipes,"I brought these a little while ago and am glad I did the remove my makeup really well and makes my skin feel fresh and clean, even removes water proof mascara really well. They do not make my eyes sting . [This review was collected as part of a promotion.]",0,1,1,0,30,nice wipe brought little ago glad remove make really well make feel fresh clean even remove water proof lascar really well make eye sting review collect part promote,267,52,3,5,2,0,18,45,0,0,5.134615384615385,17.333333333333332,0.8653846153846154,0.34615384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1572,2,25,2,Simple Kind To Skin Soothing Facial Toner 200ml,3,DidnÂt notice too much of a difference,"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I donÂt usually get them, but eventually they went away. However apart from that, I didnÂt really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",0,1,1,0,30,didnt notice much differ start incorpor night time routine cleansed first notice get spot place dont usual get events went away howe apart didnt really notice differ may bit softer differ margin review collect part promote,426,75,5,13,5,0,29,58,0,0,5.68,15.0,0.7733333333333333,0.38666666666666666,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1573,3,25,2,Simple Water Boost Skin Quench Sleeping Cream 50ml,5,So much moisture!,I'm such a fan of gel creams and this one is fantastic. Very smooth application and really hydrating. You wake up with the smoothest skin in the morning. Great new addition to my night time skin routine and very reasonably priced!,0,1,1,0,30,much moisture fan get cream fantasy smooth applied really hydrate wake smoothed more great new admit night time routine reason price,248,44,5,5,0,0,16,40,0,0,5.636363636363637,8.8,0.9090909090909091,0.36363636363636365,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,3,25,2,Simple Water Boost Hydrating Booster 25ml,5,Great!,This is fantastic and does what it promises. I mix it with the moisturisers from the water boost range (the day and night time) and my skin has been sooo hydrated. No complaints. Great product and great price!,0,1,1,0,30,great fantasy promise mix moisture water boost rang day night time so hydrate complaint great great price,216,39,5,5,1,0,17,34,0,0,5.538461538461538,7.8,0.8717948717948718,0.4358974358974359,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,1,31,2,Tresemme  Heat Defence Spray 300ml,5,Yes,Amazing you get 3 for so little also works well and doesnt make hair sticky,0,0,0,0,30,yes may get little work well make hair stick,79,16,1,2,0,0,4,16,0,0,4.9375,16.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,8,28,2,Sure  Bright Bouquet Anti-perspirant Deodorant Aerosol 250ml,5,My favourite deaoderant!!,Smells so nice like real sweet flowers! Also it's long lasting. Perfect combination.,0,1,1,0,30,favourite leader smell nice like real sweet flower long last perfect combine,110,16,4,4,0,0,2,16,0,0,6.875,4.0,1.0,0.125,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,1,6,1,Cif  Original Cream Cleaner 500ml,5,Great,"Love this stuff, great shine after use on the cooker and sink!",0,1,0,0,30,great love stuff great shine cooper sink,68,13,1,2,0,0,5,13,0,0,5.230769230769231,13.0,1.0,0.38461538461538464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,2,11,2,Dove  Invisible Dry Anti-perspirant Deodorant Stick 40ml,2,"Smells and applies well, but not strong enough","While this smelled lovely, and was very pleasant to apply, it lasted a morning before failing to protect.",0,1,1,0,30,smell apply well strong enough smell love pleasant apply last more fail protect,152,26,1,2,0,0,12,24,0,0,5.846153846153846,26.0,0.9230769230769231,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,3,25,2,Simple Regeneration Age Resisting Eye Cream 15ml,4,Essential Go to treatment,"Time after time I return to this product. While it is designed probably for younger skin I am in my 50's with menopausal skin which is sometimes irritated and find that this cream helps to calm down excema , redness etc. On its own it does not reduce the wrinkles and crepey skin that come with aging but when layered and used in conjunction with hyaluronic based creams that are water based it makes a wonderful companion and does a good job of making my eyes look reasonable and ironing out some of the wrinkles and loss of firmness. It is easily absorbed , doesn't leave greasy skin so is great under make up. Can be used with day or night eye creams. Best of all it's a good price.",0,1,1,0,30,essential go treatment time time return design probably younger did menopaus sometime merit find cream help calm except red etc reduce wrinkle reply age layer conduct hyaluron base cream water base make wonder companion good job make eye look reason iron wrinkle loss firm vasili absorb leave greasy great make day night eye cream best good price,711,134,6,10,2,0,61,98,0,0,5.3059701492537314,22.333333333333332,0.7313432835820896,0.4552238805970149,0,0,0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1,11,2,Dove  Original Beauty Cream Bar 6 x 100g,5,fabulous,"lovely smooth soap,leaves the skin soft and clean!",0,1,1,0,30,fall love smooth soap leave soft clean,59,9,1,0,0,0,2,9,0,0,6.555555555555555,9.0,1.0,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,1,23,0,Pot Noodle  Chicken & Mushroom Standard 4 x 90g,5,As described,As described,0,1,0,0,30,describe describe,25,4,1,2,0,0,0,2,0,0,6.25,4.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,2,13,0,Swedish Glace Dairy Free Smooth Vanilla Ice Cream 750ml,5,Delicious.,"My vegan daughter persuaded me to buy this, I'm glad she did. A lovely creamy smooth ice cream. You'd never think it was non dairy. I'm not vegan myself, and I love ice cream, I wouldn't hesitate to buy it again.",0,1,1,0,30,device began daughter persuade buy glad love cream smooth ice cream would never think dairy began love ice cream would west buy,223,42,5,8,3,0,13,35,0,0,5.309523809523809,8.4,0.8333333333333334,0.30952380952380953,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
